DOIs,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19
history,2.6364867838699793,-2.4873156993259338,-0.30020298973130694,0.7132001418896344,-0.3841480667869778,0.045881029556739485,-0.054204179374755516,-0.01383329628271591,0.02141520789426566,0.0134354470363455,-0.03908357287295255,-0.17086119454589166,-0.013734812952785596,-0.041217379208114434,-0.022248240487383757,-0.015688172262231105,0.006241970600641142,-0.03558810023848621,-0.02280821529415002
guitar,-2.456043792875339,1.0009017118505805,-0.6952607747831386,-0.04344227279039845,0.11876767158976313,0.03707332121948872,0.01553966488602983,0.023639998210147128,-0.10604870680808126,0.11436700722150847,0.06957275990682571,0.0638693726209171,-0.00022816770211679866,0.011520083669709393,-0.030970994457803998,-0.012077769439173089,-0.06494685686307236,-0.02447140305771633,-0.00904540122469646
johnny depp,1.6461692303757636,-0.8933207831556653,0.6554841936938696,-0.006239285866821874,-0.09810030467216413,-0.4719593347732007,0.08134881434961556,0.23340787775352742,-0.016877104930404112,-0.054192099384262934,0.047377143811574485,0.06186679325448419,0.04008002064674621,-0.06458672915837442,-0.06995028154979246,0.015717862699840636,-0.020170376938295573,0.03357266204786043,-0.03668363563071325
driving,-2.4886946429224306,0.8388865126053392,-0.7811979314578354,-0.1950484189223862,-0.27545793366357224,-0.1298416435989866,0.05569385259256631,0.05953633443610233,0.06623683991662967,0.04408883371768667,-0.09784807275115268,-0.09396801773719032,-0.011598229078603375,0.03844171648315924,-0.0026005966528895447,-0.017114919123439702,-0.04571204994241544,0.00634453600889169,0.012474287669383462
linkin park,-3.6508610081209545,-0.5324973459897316,1.2825571885766864,-0.4517732451320363,-0.19475119757151313,-0.5236522548316177,0.008786814091040596,0.13845159117052266,0.1989582919219834,-0.038963542423694805,0.04332291531977954,0.00535303568609432,-0.07968442490303217,-0.011405592903925043,0.017540911744666828,0.008179186074967586,0.01818519980095561,-0.029931392365073486,-0.00017956559544037842
the beatles,1.4739550357714268,-0.8949470301552245,-1.0485499068830217,-0.07023695788583469,-0.2857976809799959,-0.09555468750093125,-0.41279350955394745,-0.05807647013001825,-0.33575066188290753,0.2075362822711357,-0.05670872467470931,0.08368152023105817,-0.03148894762851335,-0.05062604811559724,0.010664870003457814,-0.019105142658082944,-0.015943393332302384,-0.014443674654661679,-0.013310312575532566
cheese,-0.807622675971462,0.6597090927694884,-0.8656477888510442,0.5197556984721245,-0.2563275688714382,0.3504465439016795,-0.07407818205635991,0.1340408189984416,0.04550601757124811,0.12697112078702588,0.0742840625396663,0.1626002726755891,0.0367638448521973,0.011010098858279757,-0.046537715712092295,-0.020238967030592525,-6.54178800860726e-05,0.00014502755197119948,0.018106017528219685
politics,0.16898211263558532,-2.3493505924263283,-0.03913735328181013,0.04276801940416352,-0.37502616221410257,0.3402436094631032,0.05043181665266472,0.044972976430446655,-0.23721632314532268,0.11565232935327274,-0.06412098282195108,0.06901188321096088,0.00351651178282936,0.007856245766000945,-0.042727630117963225,0.00011254631403476223,0.05887983114578371,-0.027099169182613684,-0.0035974913097510737
boys,-2.8211728088267742,1.7897735029181918,-0.8976508777381601,0.15398795483539748,0.684882181675666,0.3442511557507385,-0.3349791486335519,0.011952805012002089,-0.07889130490427472,-0.16406049774727477,-0.010587019089189598,-0.01395994846634885,0.035228212243437924,-0.08856915741059773,0.011978192150726508,0.018718204946047715,-0.01582262542686655,-0.01143004562295357,-0.0023617976700006193
fashion,2.1646677690954577,-4.056133908646778,0.40686494876584905,-0.783691476920467,0.76343369124177,-0.11436433503323921,-0.10963410100087852,-0.4737104889812183,-0.4092036281294731,-0.1309043988691991,-0.0392498378602003,-0.04879482400906755,0.10529998687383516,0.03857645159167141,-0.046531008556007954,0.01702054938060871,-0.016924677652656067,0.00618266335028212,-0.0006430304251246743
video games,0.1293255370306666,1.0237676406268317,0.7377907505631842,0.24638420453540452,0.00697226682491003,-0.019457559068353242,0.12443829634433605,-0.17865582214819276,0.24857631420865725,0.10300974963464592,0.08616053245876847,0.037548954160126644,0.07814245863885565,-0.01899569941619257,-0.04208516902193133,-0.011579099667395471,-0.019083579240987747,0.0023539290408502007,0.03699138131576684
running,-5.337265775948103,0.4217800842537679,0.4197192521920326,0.06464012197151568,-0.49568157262129897,-0.0583327089457108,0.05964344139920896,-0.13876574018914925,-0.053608795867165555,-0.01818915364888581,-0.07844980814478728,-0.09419394379647039,0.08233517809168836,-0.04814115562027638,-0.01958264434155585,-0.009129635883308871,0.07740716058814637,0.0010645017946750593,-0.0032473955477323752
nirvana,-1.3619895824572206,-0.2200091430898961,-0.5029054580243973,-0.6668447458390061,-0.08181106941528296,-0.2144490752678956,-0.10586456849211243,0.071606500939232,0.14502050809132724,0.03138063885072171,-0.021013106489640034,-0.04842110126656542,-0.029218184093545867,-0.11872244976012943,0.01596609209381894,-0.03760003319498624,-0.03712764662500713,-0.009993137811985464,-0.010341114327285149
music,3.3197431696694877,10.213287291278537,2.2910346523731326,-0.32538844802385186,0.4008550800663406,0.4410782694173378,0.2567131024330279,-0.16626748897946395,-0.15515880271569238,0.19521901670230668,-0.0003573954351376542,-0.059063404807875704,-0.03357301241729493,-0.05809300214232221,-0.04648016155049194,0.044991261758511175,-0.02157562936099038,-0.027932046640181157,-0.011065674103589542
clothes,-2.051362602490704,-0.781018707487763,-0.27710735184444046,-0.13480639130955757,0.3272077218690751,-0.12027933262262139,-0.09954818572514501,-0.023126167069123092,-0.07105926490186121,-0.15738424826985922,-0.019737722458252123,-0.05621781570025705,0.07733195814985112,-0.007821973395083675,-0.022630006076188088,-0.02935126717454355,0.0035925254908319277,0.003870674377364858,-0.017727121437278292
eating,-3.9756374918632633,0.02276990694253746,-0.6158213991206457,0.34508338748799194,0.39370167298340947,-0.07221369563900046,0.03179860663794611,-0.09890605054755314,0.06203643878305478,0.08478719339842995,-0.02539929213041681,0.0321642766898866,0.10706530475570095,0.05781829695450826,-0.012298074481996598,-0.059858745436422924,0.02880346582178983,-0.005482379296222659,0.013211845465713216
anime,3.5704328002981507,0.05250160336119631,3.4893917403846815,0.06327724468136106,0.5957527791234661,-0.13525096391081987,-0.3705274752179786,-0.08040324229259159,0.5402665897204209,0.27723209210393196,-0.042920634172353846,-0.01582026379569053,0.020466120440475556,0.058395226292571455,-0.009960727735344874,0.022415050742166848,0.01384382482400376,-0.008286532729414835,-0.008600800626034697
hiking,-3.33629230036545,-1.5733546352100112,0.21824374400329316,0.26871120116901664,-1.0687475321643767,0.09667726191095581,0.3291157059904994,0.04221407342825193,0.15299032646933383,-0.014926758982236592,-0.23565233420365284,-0.027513898086901196,0.007777926292717235,0.04041752479934641,-0.018180554166166454,0.05350362005166091,0.018755882629969203,0.015944087639671742,-0.0170644181047891
piercings,1.856832485010331,-0.4492012410820128,-0.302668906050674,-1.1546101115627319,-0.25740024960150965,-0.1078784135263367,0.06560665764126547,0.10591959239069394,0.03987773686216569,-0.10378598322181598,0.27181843517198817,-0.021782418067343004,0.07240356557172932,0.06384067156128946,0.00625019781993284,0.013104999848468232,0.0008285612602676486,-0.014750581819928856,0.012016983969692276
fanfiction,1.7118662579409032,-5.501257152735801,5.704399282421011,0.30614469303768965,1.497327141638913,0.2571707627488371,0.34650684490305234,0.5464232441852486,-0.1888064900907787,0.018640353422964308,0.008235199483388276,-0.18811446413669952,-0.013961201871566117,0.08599888536052605,0.02166387368726756,-0.01720714311718963,0.014911530990076166,0.01794535819173723,0.01563259981802971
art,6.596711015867534,0.7916844833096325,0.2848259699974479,-0.8681456694996874,0.3412261688699565,0.47646986721993106,0.007070631093222801,-0.31553142031393566,0.11239732364337518,0.01923475255811219,-0.11649115879750288,-0.07915994466942616,-0.01797527806833336,0.05566433054423792,0.0041995290929581295,-0.05227242744471007,0.024005003502456657,0.012539727841005193,-0.01208105221274324
rock,-3.3329197534022454,-1.4187313799946724,1.5893778271920826,-0.7056776462333717,0.2445414020107588,0.024300696839289055,-0.054846948869420736,-0.031234365390597648,0.06668157738891826,0.16468386827118434,-0.23848954357301536,0.09313913971889938,-0.08376224391628935,-0.07339952566763071,0.0501203516775817,0.03588580316874714,0.0107983189091299,-0.02967198931877351,-0.011068421143023977
women,-3.5509027486432685,-2.462973314765802,-0.5635732383861493,-0.015530987640948016,0.3790579091214239,0.3915848635376332,0.45788397998294084,-0.09941207288770103,-0.07676203779419223,0.11557192380632088,0.12145348489417448,0.07547405619718126,0.018983208594062103,0.05617064546807928,0.005195224250389439,-0.04308399505616616,-0.01788371583652694,-0.013592231088197725,-0.019511732474690013
soccer,-6.208355184826796,0.9207850556758035,0.15515909731546249,0.3956855792414196,0.021275627222861308,0.09162551195710644,-0.17318529037379266,-0.0018387081796586808,-0.25255750068060767,0.012822828646556296,0.00848435937105864,0.0031922673124899735,-0.014956560396570631,0.038826344933313856,-0.013676598204380925,-0.0021608009865158786,-0.021969242717357056,0.010379551170237866,-0.0011021981006470959
snow,-0.39029659605005823,-0.038351102507103337,-0.5866872445541622,0.0900373185864629,-0.19531447717731001,-0.23462913147319545,-0.10107345435946426,0.18481735874189412,-0.04734765622201146,0.027089835381755124,-0.03153615211603531,0.037316323573779855,-0.03005115831600615,0.01870395316961733,-0.03460446605299153,-0.04366305619442747,-0.02010872933835528,-0.010167619288622707,0.013530591082825866
coffee,4.366674879402097,-0.668371047051083,-1.490430253948285,0.1976200999259845,-0.13270643110022862,-0.14466492777301818,0.2085953915119218,-0.07354757901067675,-0.08736645050178468,0.1602552565677471,0.04213928380779038,-0.03833132969385888,0.0007181149504176088,-0.02222221841565091,0.018529454164478265,0.011279918899407741,0.023496082728611624,0.003814953665618537,-0.002107513182692657
dogs,-0.8853325263864991,-1.4477572278884827,0.12818344966457335,0.3078905970239204,-0.1597704355844753,-0.2220262401660734,0.14393047617212057,-0.273512302688036,0.11959721224871418,-0.20451753111896842,-0.05912065170330007,-0.0943389962910663,0.0029179162524741228,-0.059765031882108535,5.941024418739905e-05,0.009957428694408304,-0.004909853213396895,0.004926101008235816,-0.013477498073658193
dreams,1.5229690193956809,-1.6585237445264267,-0.5084545124578045,-0.3132258822854193,-0.1492753927653359,-0.07796520980103276,-0.039552487929699356,0.0308806742578722,0.10766671419312801,-0.08324381953248035,-0.0343617871296221,0.03364494685423838,-0.08512712384366554,-0.055523470084696144,-0.020766573912285688,-0.02929897304958467,-0.030171275845430327,0.009002319588506783,0.020181269135457428
candles,0.22649974327618566,-0.9306797437811698,-0.18346954965357434,-0.5007460909621507,-0.46996896413206873,-0.023102495566481304,-0.16866600511931265,0.1843278082699506,0.12511545270628652,-0.23054975642977124,0.035124038213008704,-0.014273528577688035,0.005265967958291292,0.06589880403470919,-0.0387170124428188,-0.022030307973003857,-0.02462569066856451,-0.01669753962729805,0.0008680945698511754
biking,-6.305416980970333,-0.395907383324167,0.694171112229139,0.09792999434734914,-0.405077264962909,0.41915932880366774,-0.13498679875884634,-0.10947034147238179,0.06807512508173566,-0.020882969958111026,0.04273385705829966,0.10235351339602032,-0.01397797578558739,0.06530650489715129,-0.03439484835737444,0.028336795752495075,-0.004172582863148331,0.011574355419573499,-0.018667122988589486
pictures,-0.17617737442297934,0.4963144691357076,-0.48362886208819783,-0.5323260773154672,0.8518820471279839,0.4772581391764171,-0.16371133027995927,0.23806254028321078,0.04294217422916538,-0.1062113402767224,-0.2715367435105081,-0.046287953739944016,-0.00040461985318831936,-0.05680322534028836,-0.06794390488617495,-0.012629618506772897,0.028712384457499112,-0.009050267215768003,0.0123403189854157
chocolate,3.8168802646124877,-0.04826151178403672,-1.2056487483382323,1.2813976432358574,0.05276268199550643,-0.1916409311192352,-0.08184315357734513,0.023496560490163982,-0.10520331195269032,0.08777625082309537,0.08605585535175798,-0.018921872195084163,-0.029164305609439035,-0.1244771776072517,-0.015948908952042044,-0.010119397502989933,0.03827106491483295,0.005645743976945293,-0.0053845254105606725
traveling,-0.8344396130784231,-0.7102308854609612,-0.005084596770962451,-0.15950885635289794,-0.513976551337733,-0.24611454613721195,-0.05036148037395691,-0.2013868464196107,-0.14122149278772317,0.04358557841903139,0.026513397104170427,-0.10103537287861064,-0.021388236112169594,0.012079875317004994,0.02326624953423765,-0.041614791028848616,0.004125694117406302,0.0035529465957363105,0.011271755886059373
green day,-2.5644130891031613,0.3529858350224519,0.07064824537012925,-0.30895818034299904,0.09758479173879296,-0.4008539503524732,-0.01382766865287248,0.1799958195738379,0.04516222001349773,-0.026584761045750627,-0.07226166355890598,0.011472795314953724,-0.005390207849808908,0.016574494782343744,0.03895720911598184,0.013702126956259933,0.02247680485796962,-0.040961873941521086,-0.008131379283440713
punk,-1.1864811377819127,-1.6539533131707027,0.35533856328206737,-1.156162466199148,0.24500193077670704,0.4382620855096645,0.1416308769404259,0.16350208854832424,-0.07655465550655972,0.1389409782191407,-0.08117633439816557,0.21128222066474306,-0.0181326373590431,-0.08504900724987498,-0.008883982239298802,0.019071225910763875,0.007602764601348278,0.012267205182912338,-0.008927219964052543
life,-0.8042246918190661,-1.6481733126005833,-1.128991219426848,-0.2073628277938909,0.469716147583289,0.12796926024048086,-0.1756835434328071,-0.2042054580153315,0.09261614028043695,-0.03895185461321507,-0.14175418658344568,0.07592442383658182,-0.08030386414414138,0.02464744494881801,-0.01658398737658927,-0.0347298243085176,-0.003976075685608629,0.0009970033283095063,0.016971126843159653
shopping,-2.10005993734715,2.5825581509293696,0.4409746455538004,0.056221104748117916,0.1924348876600991,-0.34430572686920824,-0.2732135731879559,-0.07989101060547464,-0.2727471321795702,-0.1883258182402672,0.07192687126307437,-0.10340257172295433,0.0030177861727514904,-0.0010890181720546424,-0.016775244495657253,0.05306766004682027,0.02137787696318571,0.04092789489822731,0.0025405925140259632
kissing,2.519622384812741,-0.6209253067893841,-2.176686378658434,-0.2794049541350838,-0.04512262251900335,0.06911940632598744,-0.08405173656860827,0.16670659447061487,0.0356524176049462,-0.05810792354819217,0.13020598371046455,-0.016330852161764175,0.0074499443647418765,0.049861445128642,0.04458824276957076,0.02099281896239653,0.009646800438189104,-0.0009713071785762112,0.008859053336397565
writing,4.8616813068771405,2.9564390257011897,3.467167980332426,-0.2875265826353281,-0.6927703536607237,0.2834287832166418,0.22137126675360672,-0.01128856424292621,0.04531589037323275,-0.18797812767778804,0.02377699783368243,0.10389334013577468,-0.015987237713980716,-0.010438425765280524,0.03550013817500016,-0.07110748185238917,0.01711201072689988,-0.012268950317561568,0.005821451038994506
manga,1.5418517959414395,-2.2167641975861803,4.346627272678233,0.04458877566611117,0.8458067226877422,-0.7434092971439378,-0.28607985489715193,-0.15196012870459738,0.1507838681212195,0.32727779036853966,0.06600596584481085,0.023886181020495622,0.026762690355211036,-0.023773994138946573,-0.02001888073127492,0.05139057059807671,0.004781548141482247,-0.011681805114252541,0.027376773214730504
singing,0.16296691772409985,2.6018674410701683,-0.8813779718771941,0.8108123455771631,0.42755266180362467,-0.09144838470883394,0.022200658858399162,-0.06808998902388298,0.10950852414014187,-0.07494573535891383,0.18694811169036818,0.1011915119874002,-0.047932934749158454,-0.028393895969853367,-0.03805049392768818,0.010599401767977381,0.025551991136226974,-0.028270035370466202,-0.010318857141845446
lord of the rings,2.956666221007842,-1.435284382622644,0.8971083196494319,0.9026275690584592,-0.11392834294406101,-0.02729543430473176,-0.09556679107438713,0.2926917758690847,0.027748255112593552,-0.14954884933941562,0.005147429757689255,0.0592266253146111,0.03783563460786882,0.059095899451695535,-0.057938355434394385,0.01022307530950846,-0.0388919906998439,0.005048731292068301,-0.013609575196394335
football,-4.987875991584877,-0.5126297341429,0.10433074118386228,0.5003929200132746,0.14697071958125446,0.01408895384593667,0.06992272194240287,0.00553808791464199,-0.11175490179570059,0.14030859919379435,0.07504928632289877,-0.09176049284344193,-0.012535988860894631,-0.08800420431974934,0.020491591877744745,-0.008716306300149445,-0.0036392874152876885,0.018435066351451562,0.009973986662272807
dvds,-3.975043243007549,-0.012804314190639467,1.3916679034403572,0.06062638380829397,-0.5755372378741694,0.21535344186106037,0.11203360726524438,0.1576764621308441,0.06471704253548582,-0.03990199099260899,0.11986787259134266,0.11456463533892296,0.02854016291047775,0.03274059546621458,0.012011989078039164,-0.030739805290649763,-0.015631299659043987,-2.37371115290273e-05,0.007635701162403674
friends,0.8401866321672388,6.378537471315333,-0.9051066165373944,0.663803601146908,0.8499162873175643,0.07784902198556805,0.04257423674344549,0.15681101774201567,-0.10693298252817553,-0.007047645658016849,-0.032824337926016446,-0.05612656052996062,-0.10316508625347959,0.003370768937444312,-0.014512482322238066,0.017124202257549806,-0.020060476714928856,-0.0008491525243667682,-0.007901917607026417
painting,-0.93417894706457,-0.6855238872290348,0.7131470665252473,-0.6877955891780901,-0.6704257681428561,0.11637363400848667,-0.025209451614691243,-0.18464079302192027,0.06511435558544638,-0.043682789728878624,-0.10761156540635859,0.050122413093704986,0.10349026976591452,-0.0059127665561031235,-0.018455876420078742,0.0023953485470569547,0.03618416660637649,-0.005942882270108062,-0.019963192190140207
vampires,1.319342126196729,-2.6172398557427914,0.9230325334741214,0.14575191928519576,0.04704642256765031,0.10655497263135646,0.019984336297531713,0.09083014263037575,0.03672561927383747,-0.18060290483491107,0.20679844460127944,-0.0766850272837341,-0.0415770109740825,-0.03527951474486222,-0.031699023989204274,-0.0031392736882505288,-0.0023894619744086244,-0.012761617054649264,-0.008203989428009336
cats,5.354532312918829,-1.508596315791884,-0.8150611733799628,0.8276650420634397,-0.46370700905126505,-0.062481625464903996,0.10930643554637005,-0.03799048376574893,0.13000098779320068,-0.016968734140918533,0.0796707948944442,-0.027784272612462687,-0.003614391386837254,-0.12017148216745133,-0.014277359084897134,0.04826602108231778,0.011862762480274862,-0.009545620983306684,0.004296693064947412
summer,-0.9498953642315843,0.6730303945825609,-1.2638385846817692,0.11830615524681913,0.27288348103724697,-0.3676390518422049,-0.2778396646456558,0.07761266789102139,-0.10764762050023904,-0.07203641736721526,-0.18911948874322346,-0.042623364092610826,-0.012289011741400697,0.13986464292990852,0.030042144802253024,-0.011659292822749405,0.007657082677956678,-0.043119274450287765,0.0064911992909281865
